#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
chromosome,NZ_CP071982.1,1215267,1223939,-,66522384,,J5D21_RS05640,WP_209611498.1,2890,DNA-directed RNA polymerase subunit beta/beta\\'
chromosome,NZ_CP071982.1,1224159,1224536,-,66522385,rplL,J5D21_RS05645,WP_001018228.1,125,50S ribosomal protein L7/L12
chromosome,NZ_CP071982.1,1224581,1225075,-,66522386,rplJ,J5D21_RS05650,WP_209611499.1,164,50S ribosomal protein L10
chromosome,NZ_CP071982.1,1225186,1225890,-,66522387,rplA,J5D21_RS05655,WP_001085846.1,234,50S ribosomal protein L1
chromosome,NZ_CP071982.1,1225942,1226367,-,66522388,rplK,J5D21_RS05660,WP_001085997.1,141,50S ribosomal protein L11
chromosome,NZ_CP071982.1,1226385,1226912,-,66522389,nusG,J5D21_RS05665,WP_000384125.1,175,transcription termination/antitermination protein NusG
chromosome,NZ_CP071982.1,1226942,1227121,-,66522390,secE,J5D21_RS05670,WP_000362130.1,59,preprotein translocase subunit SecE
chromosome,NZ_CP071982.1,1227377,1227535,-,66522392,rpmG,J5D21_RS05680,WP_000865159.1,52,50S ribosomal protein L33
chromosome,NZ_CP071982.1,1227592,1228791,-,66522393,tuf,J5D21_RS05685,WP_001040582.1,399,elongation factor Tu
chromosome,NZ_CP071982.1,1229493,1231229,+,66522398,,J5D21_RS05710,WP_001940457.1,578,ABC transporter ATP-binding protein
chromosome,NZ_CP071982.1,1231238,1231906,-,66522399,,J5D21_RS05715,WP_209611501.1,222,HAD family hydrolase
chromosome,NZ_CP071982.1,1232094,1233083,-,66522400,,J5D21_RS05720,WP_046656234.1,329,DNA adenine methylase
chromosome,NZ_CP071982.1,1233412,1233591,-,66522401,,J5D21_RS05725,WP_000301838.1,59,IceA2 protein
chromosome,NZ_CP071982.1,1233819,1234334,-,66522402,cysE,J5D21_RS05730,WP_000886346.1,171,serine O-acetyltransferase
chromosome,NZ_CP071982.1,1234932,1235249,-,66522405,,J5D21_RS05745,WP_000669965.1,105,F0F1 ATP synthase subunit C
chromosome,NZ_CP071982.1,1235382,1237448,-,66522406,,J5D21_RS05750,WP_209611503.1,688,polyribonucleotide nucleotidyltransferase
chromosome,NZ_CP071982.1,1237451,1238155,-,66522407,,J5D21_RS05755,WP_001090667.1,234,phosphoribosyltransferase
chromosome,NZ_CP071982.1,1238169,1240430,-,66522408,,J5D21_RS05760,WP_025446068.1,753,LPS-assembly protein LptD
chromosome,NZ_CP071982.1,1240432,1240911,-,66522409,,J5D21_RS05765,WP_001257456.1,159,RDD family protein
chromosome,NZ_CP071982.1,1240960,1242234,-,66522410,purD,J5D21_RS05770,WP_209611505.1,424,phosphoribosylamine--glycine ligase
chromosome,NZ_CP071982.1,1242548,1243234,-,66522411,,J5D21_RS05775,WP_000959642.1,228,ABC transporter ATP-binding protein
chromosome,NZ_CP071982.1,1243228,1243899,-,66522412,,J5D21_RS05780,WP_244965199.1,223,"di-trans,poly-cis-decaprenylcistransferase"
chromosome,NZ_CP071982.1,1243972,1246812,-,66522413,,J5D21_RS05785,WP_209611508.1,946,FAD-binding oxidoreductase
chromosome,NZ_CP071982.1,1246884,1247222,+,66522414,,J5D21_RS05790,WP_001923738.1,112,rhodanese-like domain-containing protein
chromosome,NZ_CP071982.1,1247225,1247905,+,66522415,,J5D21_RS05795,WP_209611510.1,226,uroporphyrinogen-III synthase
chromosome,NZ_CP071982.1,1247953,1248345,+,66522416,crcB,J5D21_RS05800,WP_209553696.1,130,fluoride efflux transporter CrcB
chromosome,NZ_CP071982.1,1248409,1249446,-,66522417,hemW,J5D21_RS05805,WP_209611512.1,345,radical SAM family heme chaperone HemW
chromosome,NZ_CP071982.1,1249542,1249832,+,66522418,,J5D21_RS05810,WP_097709641.1,96,cytochrome c
chromosome,NZ_CP071982.1,1249993,1250460,+,66522419,,J5D21_RS05815,WP_209611514.1,155,RNA pyrophosphohydrolase
chromosome,NZ_CP071982.1,1250462,1251679,+,66522420,,J5D21_RS05820,WP_000909627.1,405,aspartate kinase
chromosome,NZ_CP071982.1,1251676,1252218,+,66522421,,J5D21_RS05825,WP_209611515.1,180,DNA replication regulator family protein
chromosome,NZ_CP071982.1,1252215,1252871,+,66522422,,J5D21_RS05830,WP_209611517.1,218,DNA polymerase III subunit delta\\'
chromosome,NZ_CP071982.1,1252868,1254010,+,66522423,folP,J5D21_RS05835,WP_209611518.1,380,dihydropteroate synthase
chromosome,NZ_CP071982.1,1254100,1254561,-,66522424,,J5D21_RS05840,WP_120921770.1,153,hypothetical protein
chromosome,NZ_CP071982.1,1254911,1255807,+,66522425,,J5D21_RS05845,WP_209611520.1,298,DMT family transporter
chromosome,NZ_CP071982.1,1255811,1257058,+,66522426,,J5D21_RS05850,WP_209611522.1,415,glycosyltransferase family 39 protein
chromosome,NZ_CP071982.1,1257137,1257688,+,66522427,,J5D21_RS05855,WP_001237418.1,183,DUF507 family protein
chromosome,NZ_CP071982.1,1257688,1258815,+,66522428,carA,J5D21_RS05860,WP_209611524.1,375,glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit
chromosome,NZ_CP071982.1,1258979,1259983,+,66522429,,J5D21_RS05865,WP_000534759.1,334,formamidase
chromosome,NZ_CP071982.1,1260065,1260319,-,66522430,,J5D21_RS05870,WP_209611526.1,84,hypothetical protein
chromosome,NZ_CP071982.1,1260465,1260941,-,66522431,,J5D21_RS05875,WP_209611528.1,158,hypothetical protein
chromosome,NZ_CP071982.1,1261063,1261626,-,66522432,maf,J5D21_RS05880,WP_209611529.1,187,septum formation inhibitor Maf
chromosome,NZ_CP071982.1,1261628,1264171,-,66522433,alaS,J5D21_RS05885,WP_209611531.1,847,alanine--tRNA ligase
chromosome,NZ_CP071982.1,1264290,1264520,+,66522434,,J5D21_RS05890,WP_000468328.1,76,YdcH family protein
chromosome,NZ_CP071982.1,1265646,1267772,-,66522435,babB,J5D21_RS05895,WP_209611533.1,708,outer membrane beta-barrel protein
chromosome,NZ_CP071982.1,1268179,1268436,-,66522436,rpsR,J5D21_RS05900,WP_000440196.1,85,30S ribosomal protein S18
chromosome,NZ_CP071982.1,1268459,1269004,-,66522437,,J5D21_RS05905,WP_000482444.1,181,single-stranded DNA-binding protein
chromosome,NZ_CP071982.1,1269014,1269442,-,66522438,rpsF,J5D21_RS05910,WP_001216729.1,142,30S ribosomal protein S6
chromosome,NZ_CP071982.1,1269597,1270619,-,66522439,,J5D21_RS05915,WP_209611535.1,340,DNA polymerase III subunit delta
chromosome,NZ_CP071982.1,1270609,1272543,-,66522440,,J5D21_RS05920,WP_209611537.1,644,ribonuclease R
chromosome,NZ_CP071982.1,1272543,1273334,-,66522441,,J5D21_RS05925,WP_209611538.1,263,shikimate dehydrogenase
chromosome,NZ_CP071982.1,1273342,1273929,-,66522442,,J5D21_RS05930,WP_244965200.1,195,SH3 domain-containing protein
chromosome,NZ_CP071982.1,1273938,1274984,-,66522443,,J5D21_RS05935,WP_000562644.1,348,microcin C ABC transporter permease YejB
chromosome,NZ_CP071982.1,1274981,1276768,-,66522444,,J5D21_RS05940,WP_209611542.1,595,extracellular solute-binding protein
chromosome,NZ_CP071982.1,1276769,1277749,-,66522445,trpS,J5D21_RS05945,WP_209611544.1,326,tryptophan--tRNA ligase
chromosome,NZ_CP071982.1,1277821,1278543,-,66522446,,J5D21_RS05950,WP_209611545.1,240,methyltransferase
chromosome,NZ_CP071982.1,1278666,1279280,+,66522447,secG,J5D21_RS05955,WP_209611547.1,204,preprotein translocase subunit SecG
chromosome,NZ_CP071982.1,1279280,1279837,+,66522448,frr,J5D21_RS05960,WP_000938372.1,185,ribosome recycling factor
chromosome,NZ_CP071982.1,1279841,1280446,+,66522449,pyrE,J5D21_RS05965,WP_209611549.1,201,orotate phosphoribosyltransferase
chromosome,NZ_CP071982.1,1280436,1280900,+,66522450,,J5D21_RS05970,WP_209611551.1,154,RDD family protein
chromosome,NZ_CP071982.1,1280897,1281601,+,66522451,,J5D21_RS05975,WP_209611552.1,234,NAD-dependent deacylase
chromosome,NZ_CP071982.1,1281694,1282095,+,66522452,,J5D21_RS05980,WP_001183538.1,133,NAD(P)H-quinone oxidoreductase subunit 3
chromosome,NZ_CP071982.1,1282095,1282574,+,66522453,,J5D21_RS05985,WP_001183508.1,159,MULTISPECIES: NADH-quinone oxidoreductase subunit B
chromosome,NZ_CP071982.1,1282574,1283371,+,66522454,,J5D21_RS05990,WP_001873360.1,265,NADH-quinone oxidoreductase subunit C
chromosome,NZ_CP071982.1,1283373,1284602,+,66522455,nuoD,J5D21_RS05995,WP_000068229.1,409,NADH dehydrogenase (quinone) subunit D
chromosome,NZ_CP071982.1,1284603,1284833,+,66522456,,J5D21_RS06000,WP_000819163.1,76,NADH-ubiquinone oxidoreductase subunit E family protein
chromosome,NZ_CP071982.1,1284836,1285822,+,66522457,,J5D21_RS06005,WP_209611554.1,328,hypothetical protein
chromosome,NZ_CP071982.1,1285819,1288341,+,66522458,,J5D21_RS06010,WP_209611556.1,840,NADH-quinone oxidoreductase subunit G
chromosome,NZ_CP071982.1,1288338,1289327,+,66522459,nuoH,J5D21_RS06015,WP_001277310.1,329,NADH-quinone oxidoreductase subunit NuoH
chromosome,NZ_CP071982.1,1289337,1289996,+,66522460,nuoI,J5D21_RS06020,WP_001118515.1,219,NADH-quinone oxidoreductase subunit NuoI
chromosome,NZ_CP071982.1,1289989,1290537,+,66522461,,J5D21_RS06025,WP_000464190.1,182,NADH-quinone oxidoreductase subunit J
chromosome,NZ_CP071982.1,1290534,1290836,+,66522462,nuoK,J5D21_RS06030,WP_000579769.1,100,NADH-quinone oxidoreductase subunit NuoK
chromosome,NZ_CP071982.1,1290839,1292677,+,66522463,nuoL,J5D21_RS06035,WP_209611558.1,612,NADH-quinone oxidoreductase subunit L
chromosome,NZ_CP071982.1,1292681,1294219,+,66522464,,J5D21_RS06040,WP_209611560.1,512,NADH-quinone oxidoreductase subunit M
chromosome,NZ_CP071982.1,1294206,1295684,+,66522465,nuoN,J5D21_RS06045,WP_209611562.1,492,NADH-quinone oxidoreductase subunit NuoN
chromosome,NZ_CP071982.1,1295674,1298079,+,66522466,,J5D21_RS06050,WP_209611564.1,801,tetratricopeptide repeat protein
chromosome,NZ_CP071982.1,1298081,1299457,+,66522467,,J5D21_RS06055,WP_209611566.1,458,phosphomannomutase/phosphoglucomutase
chromosome,NZ_CP071982.1,1299586,1300032,+,66522468,,J5D21_RS06060,WP_209611568.1,148,DUF4065 domain-containing protein
chromosome,NZ_CP071982.1,1300029,1300271,+,71772613,,J5D21_RS07775,WP_001880860.1,80,hypothetical protein
chromosome,NZ_CP071982.1,1300286,1300717,+,71772614,,J5D21_RS07780,WP_238743573.1,143,hypothetical protein
chromosome,NZ_CP071982.1,1301225,1302013,-,66522472,trpA,J5D21_RS06080,WP_156534302.1,262,tryptophan synthase subunit alpha
chromosome,NZ_CP071982.1,1302010,1303191,-,66522473,trpB,J5D21_RS06085,WP_209611569.1,393,tryptophan synthase subunit beta
chromosome,NZ_CP071982.1,1303193,1304551,-,66522474,trpCF,J5D21_RS06090,WP_209611571.1,452,bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF
chromosome,NZ_CP071982.1,1304544,1305551,-,66522475,trpD,J5D21_RS06095,WP_209611573.1,335,anthranilate phosphoribosyltransferase
chromosome,NZ_CP071982.1,1305548,1306132,-,66522476,,J5D21_RS06100,WP_000688273.1,194,aminodeoxychorismate/anthranilate synthase component II
chromosome,NZ_CP071982.1,1306129,1307631,-,66522477,trpE,J5D21_RS06105,WP_209612506.1,500,anthranilate synthase component I
chromosome,NZ_CP071982.1,1307762,1307908,-,71772615,,J5D21_RS07785,WP_244965175.1,48,anthranilate synthase
chromosome,NZ_CP071982.1,1307862,1308920,-,66522478,,J5D21_RS06110,WP_209553734.1,352,glycosyltransferase family 9 protein
chromosome,NZ_CP071982.1,1308988,1309725,-,66522479,,J5D21_RS06115,WP_209553735.1,245,"5\\'-nucleotidase, lipoprotein e(P4) family"
chromosome,NZ_CP071982.1,1309849,1310397,+,66522480,,J5D21_RS06120,WP_000709811.1,182,YceI family protein
chromosome,NZ_CP071982.1,1310462,1311115,-,66522481,tenA,J5D21_RS06125,WP_209611575.1,217,thiaminase II
chromosome,NZ_CP071982.1,1311829,1312176,+,66522482,,J5D21_RS06130,WP_033607773.1,115,hypothetical protein
chromosome,NZ_CP071982.1,1312200,1312664,+,66522483,,J5D21_RS06135,WP_209611577.1,154,hypothetical protein
chromosome,NZ_CP071982.1,1312849,1313511,+,66522484,pnuC,J5D21_RS06140,WP_209611578.1,220,nicotinamide riboside transporter PnuC
chromosome,NZ_CP071982.1,1313499,1314113,+,66522485,,J5D21_RS06145,WP_209611580.1,204,thiamine diphosphokinase
chromosome,NZ_CP071982.1,1314804,1315154,-,66522486,rplQ,J5D21_RS06150,WP_001216124.1,116,50S ribosomal protein L17
chromosome,NZ_CP071982.1,1315154,1316188,-,66522487,,J5D21_RS06155,WP_000864517.1,344,DNA-directed RNA polymerase subunit alpha
chromosome,NZ_CP071982.1,1316200,1316826,-,66522488,rpsD,J5D21_RS06160,WP_000135247.1,208,MULTISPECIES: 30S ribosomal protein S4
chromosome,NZ_CP071982.1,1316836,1317231,-,66522489,rpsK,J5D21_RS06165,WP_001129286.1,131,30S ribosomal protein S11
chromosome,NZ_CP071982.1,1317254,1317616,-,66522490,rpsM,J5D21_RS06170,WP_000090814.1,120,30S ribosomal protein S13
chromosome,NZ_CP071982.1,1317620,1317733,-,66522491,rpmJ,J5D21_RS06175,WP_000868339.1,37,MULTISPECIES: 50S ribosomal protein L36
chromosome,NZ_CP071982.1,1317812,1318030,-,66522492,infA,J5D21_RS06180,WP_000090248.1,72,translation initiation factor IF-1
chromosome,NZ_CP071982.1,1318030,1318791,-,66522493,map,J5D21_RS06185,WP_001018126.1,253,type I methionyl aminopeptidase
chromosome,NZ_CP071982.1,1318791,1320053,-,66522494,secY,J5D21_RS06190,WP_001030183.1,420,preprotein translocase subunit SecY
chromosome,NZ_CP071982.1,1320093,1320494,-,66522495,rplO,J5D21_RS06195,WP_000522167.1,133,50S ribosomal protein L15
chromosome,NZ_CP071982.1,1320514,1320957,-,66522496,rpsE,J5D21_RS06200,WP_001860543.1,147,MULTISPECIES: 30S ribosomal protein S5
chromosome,NZ_CP071982.1,1320972,1321328,-,66522497,rplR,J5D21_RS06205,WP_000991865.1,118,50S ribosomal protein L18
chromosome,NZ_CP071982.1,1321342,1321878,-,66522498,rplF,J5D21_RS06210,WP_000086582.1,178,50S ribosomal protein L6
chromosome,NZ_CP071982.1,1321889,1322284,-,66522499,rpsH,J5D21_RS06215,WP_000245805.1,131,30S ribosomal protein S8
chromosome,NZ_CP071982.1,1322294,1322479,-,66522500,,J5D21_RS06220,WP_001085694.1,61,type Z 30S ribosomal protein S14
chromosome,NZ_CP071982.1,1322489,1323034,-,66522501,rplE,J5D21_RS06225,WP_000467388.1,181,50S ribosomal protein L5
chromosome,NZ_CP071982.1,1323048,1323269,-,66522502,,J5D21_RS06230,WP_000834240.1,73,50S ribosomal protein L24
chromosome,NZ_CP071982.1,1323269,1323637,-,66522503,rplN,J5D21_RS06235,WP_000616110.1,122,MULTISPECIES: 50S ribosomal protein L14
chromosome,NZ_CP071982.1,1323640,1323900,-,66522504,rpsQ,J5D21_RS06240,WP_001092746.1,86,30S ribosomal protein S17
chromosome,NZ_CP071982.1,1323915,1324115,-,66522505,rpmC,J5D21_RS06245,WP_000877895.1,66,50S ribosomal protein L29
chromosome,NZ_CP071982.1,1324102,1324527,-,66522506,rplP,J5D21_RS06250,WP_000928961.1,141,MULTISPECIES: 50S ribosomal protein L16
chromosome,NZ_CP071982.1,1324530,1325234,-,66522507,rpsC,J5D21_RS06255,WP_209611582.1,234,30S ribosomal protein S3
chromosome,NZ_CP071982.1,1325238,1325606,-,66522508,rplV,J5D21_RS06260,WP_000030375.1,122,50S ribosomal protein L22
chromosome,NZ_CP071982.1,1325616,1325897,-,66522509,rpsS,J5D21_RS06265,WP_000091385.1,93,MULTISPECIES: 30S ribosomal protein S19
chromosome,NZ_CP071982.1,1325909,1326739,-,66522510,rplB,J5D21_RS06270,WP_000985811.1,276,50S ribosomal protein L2
chromosome,NZ_CP071982.1,1326755,1327036,-,66522511,,J5D21_RS06275,WP_000763613.1,93,MULTISPECIES: 50S ribosomal protein L23
chromosome,NZ_CP071982.1,1327040,1327687,-,66522512,rplD,J5D21_RS06280,WP_165536034.1,215,50S ribosomal protein L4
chromosome,NZ_CP071982.1,1327722,1328297,-,66522513,rplC,J5D21_RS06285,WP_000395323.1,191,50S ribosomal protein L3
chromosome,NZ_CP071982.1,1328334,1328648,-,66522514,rpsJ,J5D21_RS06290,WP_209611583.1,104,30S ribosomal protein S10
chromosome,NZ_CP071982.1,1328859,1329944,+,66522515,,J5D21_RS06295,WP_209611585.1,361,ATP-binding protein
chromosome,NZ_CP071982.1,1330184,1330765,+,66522516,,J5D21_RS06300,WP_209611586.1,193,hypothetical protein
chromosome,NZ_CP071982.1,1330739,1331356,-,66522517,,J5D21_RS06305,WP_209611588.1,205,ribonuclease HII
chromosome,NZ_CP071982.1,1331363,1331566,-,66522518,,J5D21_RS06310,WP_000368150.1,67,hypothetical protein
chromosome,NZ_CP071982.1,1331582,1332127,-,66522519,,J5D21_RS06315,WP_079372942.1,181,hypothetical protein
chromosome,NZ_CP071982.1,1332173,1333564,-,66522520,fumC,J5D21_RS06320,WP_001160506.1,463,class II fumarate hydratase
chromosome,NZ_CP071982.1,1333737,1334114,+,66522521,crdA,J5D21_RS06325,WP_001228184.1,125,copper resistance determinant CrdA
chromosome,NZ_CP071982.1,1334119,1335357,+,66522522,crdB,J5D21_RS06330,WP_209611590.1,412,TolC family protein
chromosome,NZ_CP071982.1,1335354,1336379,+,66522523,,J5D21_RS06335,WP_209611591.1,341,efflux RND transporter periplasmic adaptor subunit
chromosome,NZ_CP071982.1,1336380,1339487,+,66522524,,J5D21_RS06340,WP_209611593.1,1035,efflux RND transporter permease subunit
chromosome,NZ_CP071982.1,1339468,1339824,-,66522525,,J5D21_RS06345,WP_000928591.1,118,branched-chain amino acid transporter permease
chromosome,NZ_CP071982.1,1339818,1340504,-,66522526,azlC,J5D21_RS06350,WP_209611595.1,228,azaleucine resistance protein AzlC
chromosome,NZ_CP071982.1,1340515,1341624,-,66522527,dnaJ,J5D21_RS06355,WP_209611596.1,369,molecular chaperone DnaJ
chromosome,NZ_CP071982.1,1341803,1342885,+,66522528,,J5D21_RS06360,WP_209611598.1,360,hypothetical protein
chromosome,NZ_CP071982.1,1342926,1343954,-,66522529,mnmA,J5D21_RS06365,WP_209611600.1,342,tRNA 2-thiouridine(34) synthase MnmA
chromosome,NZ_CP071982.1,1344095,1344856,+,66522530,,J5D21_RS06370,WP_209611602.1,253,J domain-containing protein
chromosome,NZ_CP071982.1,1344853,1345368,-,66522531,nadD,J5D21_RS06375,WP_209612507.1,171,nicotinate (nicotinamide) nucleotide adenylyltransferase
chromosome,NZ_CP071982.1,1345361,1345807,-,66522532,nikR,J5D21_RS06380,WP_209611604.1,148,nickel-responsive transcriptional regulator NikR
chromosome,NZ_CP071982.1,1346135,1346572,+,66522533,exbB,J5D21_RS06385,WP_181372012.1,145,TonB-system energizer ExbB
chromosome,NZ_CP071982.1,1346569,1346958,+,66522534,exbD,J5D21_RS06390,WP_000836377.1,129,TonB system transport protein ExbD
chromosome,NZ_CP071982.1,1346924,1347778,+,66522535,,J5D21_RS06395,WP_209611605.1,284,energy transducer TonB
chromosome,NZ_CP071982.1,1347975,1350056,+,66522536,,J5D21_RS06400,WP_209612509.1,693,outer membrane beta-barrel protein
chromosome,NZ_CP071982.1,1350184,1350921,-,66522537,,J5D21_RS06405,WP_209611607.1,245,TerC family protein
chromosome,NZ_CP071982.1,1350928,1351884,-,66522538,corA,J5D21_RS06410,WP_000248507.1,318,magnesium/cobalt transporter CorA
chromosome,NZ_CP071982.1,1351900,1353108,-,66522539,,J5D21_RS06415,WP_209611609.1,402,phosphoglycerate kinase
chromosome,NZ_CP071982.1,1353124,1354116,-,66522540,gap,J5D21_RS06420,WP_209611611.1,330,type I glyceraldehyde-3-phosphate dehydrogenase
chromosome,NZ_CP071982.1,1354205,1354906,-,66522541,ung,J5D21_RS06425,WP_209611613.1,233,uracil-DNA glycosylase
chromosome,NZ_CP071982.1,1354903,1355604,-,66522542,,J5D21_RS06430,WP_209611615.1,233,1-acyl-sn-glycerol-3-phosphate acyltransferase
chromosome,NZ_CP071982.1,1355591,1356754,-,66522543,,J5D21_RS06435,WP_209611617.1,387,SH3 domain-containing protein
chromosome,NZ_CP071982.1,1356761,1358125,-,66522544,,J5D21_RS06440,WP_001881838.1,454,S41 family peptidase
chromosome,NZ_CP071982.1,1358220,1358366,+,66522545,,J5D21_RS06445,WP_001894331.1,48,hypothetical protein
chromosome,NZ_CP071982.1,1359221,1360300,-,66522547,,J5D21_RS06455,WP_209611619.1,359,site-specific DNA-methyltransferase
chromosome,NZ_CP071982.1,1360406,1360639,-,71772616,,J5D21_RS07790,WP_244965176.1,77,DNA methyltransferase
chromosome,NZ_CP071982.1,1360699,1361475,-,71772617,,J5D21_RS07795,WP_244965177.1,258,hypothetical protein
chromosome,NZ_CP071982.1,1361496,1364036,-,66522548,,J5D21_RS06460,WP_244965178.1,846,N-6 DNA methylase
chromosome,NZ_CP071982.1,1364061,1364882,-,66522549,nadC,J5D21_RS06465,WP_187866776.1,273,carboxylating nicotinate-nucleotide diphosphorylase
chromosome,NZ_CP071982.1,1364882,1365892,-,66522550,nadA,J5D21_RS06470,WP_209611621.1,336,quinolinate synthase NadA
chromosome,NZ_CP071982.1,1365879,1366685,-,66522551,,J5D21_RS06475,WP_209553766.1,268,phosphatidylserine decarboxylase
chromosome,NZ_CP071982.1,1366679,1367185,-,66522552,,J5D21_RS06480,WP_000953114.1,168,hypothetical protein
chromosome,NZ_CP071982.1,1367198,1367692,-,66522553,,J5D21_RS06485,WP_209611623.1,164,hypothetical protein
chromosome,NZ_CP071982.1,1367685,1368527,-,66522554,,J5D21_RS06490,WP_229017398.1,280,4-hydroxybenzoate polyprenyltransferase
chromosome,NZ_CP071982.1,1368598,1369911,-,66522555,,J5D21_RS06495,WP_209611625.1,437,ComEC/Rec2 family competence protein
chromosome,NZ_CP071982.1,1369908,1371374,-,66522556,,J5D21_RS06500,WP_209611627.1,488,replicative DNA helicase
chromosome,NZ_CP071982.1,1371385,1372779,-,66522557,,J5D21_RS06505,WP_209611629.1,464,NAD(P)H-hydrate dehydratase
chromosome,NZ_CP071982.1,1372782,1373984,-,66522558,crdS,J5D21_RS06510,WP_209612511.1,400,HAMP domain-containing histidine kinase
chromosome,NZ_CP071982.1,1373950,1374591,-,66522559,crdR,J5D21_RS06515,WP_001169746.1,213,copper response regulator transcription factor CrdR
chromosome,NZ_CP071982.1,1377143,1380052,+,66522562,,J5D21_RS06530,WP_209611634.1,969,DEAD/DEAH box helicase family protein
chromosome,NZ_CP071982.1,1380107,1380853,-,66522563,mreC,J5D21_RS06535,WP_120921074.1,248,rod shape-determining protein MreC
chromosome,NZ_CP071982.1,1380857,1381900,-,66522564,,J5D21_RS06540,WP_000577746.1,347,rod shape-determining protein
chromosome,NZ_CP071982.1,1381953,1383311,-,66522565,clpX,J5D21_RS06545,WP_209611635.1,452,ATP-dependent protease ATP-binding subunit ClpX
chromosome,NZ_CP071982.1,1383313,1384125,-,66522566,lpxA,J5D21_RS06550,WP_000034070.1,270,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase
chromosome,NZ_CP071982.1,1384128,1384607,-,66522567,fabZ,J5D21_RS06555,WP_000438071.1,159,3-hydroxyacyl-ACP dehydratase FabZ
chromosome,NZ_CP071982.1,1384790,1385179,-,66522568,fliW,J5D21_RS06560,WP_156602678.1,129,flagellar assembly protein FliW
chromosome,NZ_CP071982.1,1385397,1385540,+,66522569,,J5D21_RS06565,WP_209611637.1,47,hypothetical protein
chromosome,NZ_CP071982.1,1385582,1386244,+,66522570,,J5D21_RS06570,WP_001237305.1,220,outer membrane protein assembly factor BamD
chromosome,NZ_CP071982.1,1386286,1388763,+,66522571,lon,J5D21_RS06575,WP_209611639.1,825,endopeptidase La
chromosome,NZ_CP071982.1,1388772,1389599,+,66522572,,J5D21_RS06580,WP_209611641.1,275,prephenate dehydrogenase
chromosome,NZ_CP071982.1,1390047,1390910,-,66522573,,J5D21_RS06585,WP_209611642.1,287,DNA/RNA non-specific endonuclease
chromosome,NZ_CP071982.1,1391171,1392943,-,66522574,,J5D21_RS06590,WP_209611644.1,590,site-specific DNA-methyltransferase
chromosome,NZ_CP071982.1,1392937,1395333,-,66522575,,J5D21_RS06595,WP_244965201.1,798,DEAD/DEAH box helicase family protein
chromosome,NZ_CP071982.1,1395694,1396542,+,66522576,,J5D21_RS06600,WP_078258843.1,282,biotin synthase
chromosome,NZ_CP071982.1,1396542,1397420,+,66522577,,J5D21_RS06605,WP_209611646.1,292,YihY family inner membrane protein
chromosome,NZ_CP071982.1,1401310,1401456,+,66522580,,J5D21_RS06620,WP_021176742.1,48,hypothetical protein
chromosome,NZ_CP071982.1,1401829,1401966,+,66522581,,J5D21_RS06625,WP_209611648.1,45,hypothetical protein
chromosome,NZ_CP071982.1,1402152,1403885,+,66522582,,J5D21_RS06630,WP_209611650.1,577,DUF262 domain-containing protein
chromosome,NZ_CP071982.1,1403926,1405179,+,66522583,,J5D21_RS06635,WP_209611652.1,417,DHH family phosphoesterase
chromosome,NZ_CP071982.1,1407176,1408087,+,66522586,,J5D21_RS06650,WP_209611653.1,303,hypothetical protein
chromosome,NZ_CP071982.1,1408217,1408663,-,66522587,queF,J5D21_RS06655,WP_000187329.1,148,preQ(1) synthase
chromosome,NZ_CP071982.1,1408721,1409062,+,66522588,rsfS,J5D21_RS06660,WP_001076151.1,113,ribosome silencing factor
chromosome,NZ_CP071982.1,1409121,1409966,+,66522589,miaA,J5D21_RS06665,WP_202116996.1,281,tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA
chromosome,NZ_CP071982.1,1409967,1411070,+,66522590,,J5D21_RS06670,WP_209611655.1,367,glycosyltransferase family 8 protein
chromosome,NZ_CP071982.1,1411080,1411922,+,66522591,,J5D21_RS06675,WP_209611657.1,280,phosphoethanolamine transferase
chromosome,NZ_CP071982.1,1411904,1412743,+,66522592,,J5D21_RS06680,WP_209611659.1,279,phosphoethanolamine transferase
chromosome,NZ_CP071982.1,1412811,1413590,-,66522593,,J5D21_RS06685,WP_209611661.1,259,UDP-N-acetylmuramate dehydrogenase
chromosome,NZ_CP071982.1,1413594,1413860,-,66522594,fliQ,J5D21_RS06690,WP_000445741.1,88,MULTISPECIES: flagellar biosynthesis protein FliQ
chromosome,NZ_CP071982.1,1413871,1415175,-,66522595,fliI,J5D21_RS06695,WP_097686035.1,434,flagellar protein export ATPase FliI
chromosome,NZ_CP071982.1,1415175,1416089,-,66522596,,J5D21_RS06700,WP_209611663.1,304,type II/IV secretion system ATPase subunit
chromosome,NZ_CP071982.1,1416106,1418868,-,66522597,ileS,J5D21_RS06705,WP_209611665.1,920,isoleucine--tRNA ligase
chromosome,NZ_CP071982.1,1418888,1419142,-,66522598,,J5D21_RS06710,WP_021171888.1,84,RNA-binding S4 domain-containing protein
chromosome,NZ_CP071982.1,1419244,1419864,+,66522599,,J5D21_RS06715,WP_209611667.1,206,hypothetical protein
chromosome,NZ_CP071982.1,1420033,1420290,-,66522600,,J5D21_RS06720,WP_000794913.1,85,hypothetical protein
chromosome,NZ_CP071982.1,1420302,1420484,+,71772620,,J5D21_RS07810,WP_000188075.1,60,hypothetical protein
